Time,Open,High,Low,Close,Volume,Date,Day,Month,Quarter,Year,Tomorrow,Target,Moving Average,MACD,Signal Line,RSI,Day_enc,Month_enc,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2012-06-19 00:00,1.25959,1.27302,1.25687,1.26788,257994,2012-06-19,Tuesday,June,2,2012,1.26807,1,1.253242,-0.0021280203087572502,-0.005716619256900864,48.58316924920809,3,6,1.0032799598016988,2.0,1.0044555145707368,5.0,0.9833502324948901,23.0,0.9460377353760211,116.0,0.9314250262212144,504.0
2012-06-20 00:00,1.26788,1.27408,1.26383,1.26807,255919,2012-06-20,Wednesday,June,2,2012,1.25495,0,1.2540390000000001,-0.0013300250981007622,-0.004839300425140844,43.50484432320572,4,6,1.0000749226128276,2.0,1.0029136671870773,5.0,0.9843178922891205,24.0,0.9466468811468929,117.0,0.9317062349572283,505.0
2012-06-21 00:00,1.26805,1.26985,1.25313,1.25495,265605,2012-06-21,Thursday,June,2,2012,1.25669,1,1.254401,-0.0017362678806565057,-0.0042186939162439764,39.793503979350405,2,6,0.9947998826802801,1.0,0.9937364395103178,4.0,0.9750978827489376,24.0,0.9373595678586778,116.0,0.9222247884690294,504.0
2012-06-22 00:00,1.25497,1.2583,1.25188,1.25669,213550,2012-06-22,Friday,June,2,2012,1.25373,0,1.2553699999999999,-0.0018959593156429033,-0.0037541469961237623,35.258288357748754,0,6,1.0006927744421972,1.0,0.9962376212507017,4.0,0.9774290670599818,24.0,0.9391352419913779,117.0,0.9236544193173214,505.0
2012-06-25 00:00,1.25374,1.25442,1.24709,1.25022,206027,2012-06-25,Monday,June,2,2012,1.24849,0,1.256594,-0.002756210338750842,-0.0033115909724599542,35.03946057773358,1,6,0.9974191335149646,1.0,0.9925831360425291,3.0,0.9734408999551519,23.0,0.9347292770649367,117.0,0.9190491291384291,505.0
2012-06-26 00:00,1.25022,1.253,1.24416,1.24849,238433,2012-06-26,Tuesday,June,2,2012,1.24693,0,1.2570275,-0.003270697568288128,-0.0033034122916255895,33.575922462166375,3,6,0.9993076427436558,0.0,0.9942708515836788,2.0,0.9730252533964582,23.0,0.9338558759445299,117.0,0.9179230052662,505.0
2012-06-27 00:00,1.24849,1.25079,1.2445,1.24693,203192,2012-06-27,Wednesday,June,2,2012,1.24406,0,1.2567435,-0.003760957391221842,-0.0033949213115448402,42.29895891349995,4,6,0.9993748547338724,0.0,0.9963834126010025,1.0,0.9726612502089872,23.0,0.9331915860220139,116.0,0.9169293335027578,504.0
2012-06-28 00:00,1.24696,1.25239,1.24071,1.24406,253828,2012-06-28,Thursday,June,2,2012,1.26627,1,1.2566415000000002,-0.004331150045757015,-0.0035821670583872753,45.576407506702395,2,6,0.998847847642905,0.0,0.9958231874730845,1.0,0.971207379987379,23.0,0.9315236169982462,116.0,0.9149709856762241,504.0
2012-06-29 00:00,1.24406,1.26924,1.24323,1.26627,283837,2012-06-29,Friday,June,2,2012,1.26544,0,1.2570744999999999,-0.0029567864554842505,-0.0034570909378066703,55.40095203222261,0,6,1.008847442368135,1.0,1.0120492905176974,1.0,0.9891043367195166,23.0,0.9485777050147247,117.0,0.9314434193085124,505.0
2012-07-02 00:00,1.26544,1.26672,1.25679,1.25794,219972,2012-07-02,Monday,July,3,2012,1.26041,1,1.2578274999999999,-0.001670860001957264,-0.002852713579608978,61.006343964543305,1,5,0.9966999576104999,1.0,1.004152504354462,1.0,0.9832750587837111,23.0,0.9427743169431669,117.0,0.9254522922405806,504.0
2012-07-03 00:00,1.25795,1.26269,1.25586,1.26041,193520,2012-07-03,Tuesday,July,3,2012,1.25153,0,1.2576275,-0.0012654461923777838,-0.0025352601021627393,58.33410715943913,3,5,1.0009808009212382,1.0,1.00421313625289,2.0,0.9858067839768824,24.0,0.9450691252145471,117.0,0.9273979296822213,505.0
2012-07-04 00:00,1.26041,1.26065,1.25082,1.25153,156565,2012-07-04,Wednesday,July,3,2012,1.23921,0,1.2578195,-0.0016417693194326066,-0.002356561945616713,59.38740782756669,4,5,0.9964648837153753,1.0,0.9964077634346623,2.0,0.9796313574711636,23.0,0.9389021959987086,116.0,0.9209994783801826,504.0
2012-07-05 00:00,1.25152,1.25381,1.23638,1.23921,233591,2012-07-05,Thursday,July,3,2012,1.2285,0,1.2572800000000002,-0.002900691777160125,-0.0024653879119253957,54.61598456549416,2,5,0.995053678826373,0.0,0.9873616812421917,2.0,0.9709966203708358,22.0,0.9302223282484291,115.0,0.9120583869278003,504.0
2012-07-06 00:00,1.23922,1.24008,1.22596,1.2285,215962,2012-07-06,Friday,July,3,2012,1.227,0,1.2558340000000001,-0.004708329693873248,-0.002913976268314966,59.48136474344545,0,5,0.9956599438345672,0.0,0.9847553301836126,1.0,0.9635994459205138,22.0,0.9227567082121756,115.0,0.9043077178449505,503.0
2012-07-09 00:00,1.22701,1.23227,1.22689,1.23167,200904,2012-07-09,Monday,July,3,2012,1.22547,0,1.252448,-0.006908789807713589,-0.004237194320099676,66.43550909539877,1,5,1.001288528841503,0.0,0.9914720220500635,1.0,0.9671087087445498,22.0,0.9257096909712329,114.0,0.9067624110947016,502.0
2012-07-10 00:00,1.23172,1.23336,1.2235,1.22547,225121,2012-07-10,Tuesday,July,3,2012,1.22441,0,1.2502024999999999,-0.00788735018311848,-0.004967225492703437,65.1327469335055,3,5,0.9974767412520248,0.0,0.9920616930953082,0.0,0.9633500088371479,21.0,0.9216741182577983,113.0,0.9023199799960594,502.0
2012-07-11 00:00,1.22546,1.22963,1.2212,1.22441,219733,2012-07-11,Wednesday,July,3,2012,1.21879,0,1.2484435,-0.008648702611904202,-0.00570352091654359,66.11307927016563,4,5,0.999567325746567,0.0,0.9955750773263775,0.0,0.9636187823853226,21.0,0.9214636697176067,113.0,0.9016518135152438,502.0
2012-07-12 00:00,1.22441,1.22443,1.2167,1.21879,236807,2012-07-12,Thursday,July,3,2012,1.22483,1,1.2459890000000002,-0.00959496217734146,-0.006481809168703164,64.56999999999996,2,5,0.997699738048461,0.0,0.9943072424798168,0.0,0.9603989770264344,20.0,0.9178250374362427,113.0,0.8976334680450065,501.0
2012-07-13 00:00,1.2188,1.22546,1.2162,1.22483,207362,2012-07-13,Friday,July,3,2012,1.22465,0,1.243827,-0.009745165971603242,-0.00713448052928318,60.61384578494845,0,5,1.0024717427423249,1.0,0.999833474009701,1.0,0.9663865159455525,20.0,0.9229706980257623,113.0,0.9022129427320367,501.0
2012-07-16 00:00,1.22465,1.22894,1.21755,1.22654,191917,2012-07-16,Monday,July,3,2012,1.22951,1,1.2408044999999999,-0.009520526017763764,-0.008032756735715487,40.74074074074063,1,5,1.0006975691144135,1.0,1.0020686139306278,1.0,0.968860937640909,20.0,0.9248187376687946,113.0,0.9036041283600554,500.0
2012-07-17 00:00,1.22653,1.23149,1.21885,1.22951,228109,2012-07-17,Tuesday,July,3,2012,1.22765,0,1.2395935,-0.008982666508136505,-0.008222738690199691,37.565072534184914,3,5,1.001209258769162,1.0,1.0038324123786757,2.0,0.972359101672452,20.0,0.9275864672549777,114.0,0.9059169934793665,501.0
2012-07-18 00:00,1.2295,1.23062,1.22165,1.22765,231755,2012-07-18,Wednesday,July,3,2012,1.22759,0,1.2384650000000001,-0.008607276105913941,-0.008299646173342543,40.18712408108707,4,5,0.9992430285370101,1.0,1.0017838141308106,2.0,0.9721106304894773,19.0,0.9267628953019503,113.0,0.9046837400221982,500.0
2012-07-19 00:00,1.22766,1.23209,1.22288,1.22759,230996,2012-07-19,Thursday,July,3,2012,1.21563,0,1.23742,-0.008219864524618092,-0.008283689843597654,44.579969077478154,2,5,0.9999755624704714,0.0,1.000298234063219,2.0,0.9732395268803848,19.0,0.9272212969571999,113.0,0.9047743813272857,500.0
2012-07-20 00:00,1.22759,1.22825,1.21443,1.21563,210656,2012-07-20,Friday,July,3,2012,1.21271,0,1.2358550000000001,-0.00877673733671247,-0.008382299342220617,43.06101001161576,0,5,0.9951048206874533,0.0,0.9920400462222454,1.0,0.9651568400706464,18.0,0.9187761743847955,112.0,0.896111921174527,499.0
2012-07-23 00:00,1.21271,1.21442,1.20684,1.21236,250375,2012-07-23,Monday,July,3,2012,1.20612,0,1.231592,-0.009713325130596306,-0.008802688344930887,55.107241452537906,1,5,0.9986532069736695,0.0,0.9916665848702872,1.0,0.9639830255785165,18.0,0.916873522093902,111.0,0.8938778216861946,498.0
2012-07-24 00:00,1.21234,1.21372,1.20419,1.20612,244954,2012-07-24,Tuesday,July,3,2012,1.21387,1,1.228626,-0.01038824053694043,-0.009119798783332796,51.64179104477619,3,5,0.9974198670239158,0.0,0.9903520080139917,0.0,0.9605192340236323,18.0,0.9127875164887059,110.0,0.8894489877090158,498.0
2012-07-25 00:00,1.20612,1.21674,1.20531,1.21387,251533,2012-07-25,Wednesday,July,3,2012,1.22775,1,1.2264225000000002,-0.010180402287928603,-0.009331919484251957,56.123984351489625,4,5,1.0032024925722833,1.0,0.9989762277448863,1.0,0.9679873409208773,19.0,0.9192087403425795,111.0,0.8953300748089298,499.0
2012-07-26 00:00,1.21387,1.23284,1.21172,1.22775,248396,2012-07-26,Thursday,July,3,2012,1.23182,1,1.2247895000000002,-0.008794313605222426,-0.009224398308446052,65.9362190892301,2,5,1.0056847502887427,2.0,1.010372416154108,2.0,0.9801976522360121,19.0,0.9302652696025815,111.0,0.905727052131657,499.0
2012-07-27 00:00,1.22774,1.23899,1.22416,1.23182,262118,2012-07-27,Friday,July,3,2012,1.23023,0,1.223804,-0.007283454225834651,-0.008836209491923772,62.57212463136293,0,5,1.0016547607915205,2.0,1.0110277219661454,3.0,0.9844480564499359,20.0,0.9338954669064905,111.0,0.9088832614333838,500.0
2012-07-30 00:00,1.23025,1.23055,1.22246,1.22597,205979,2012-07-30,Monday,July,3,2012,1.22917,1,1.2232284999999998,-0.005520311226254959,-0.007742207163174155,65.15374046524843,1,5,0.9976198129213643,1.0,1.0039832741793095,3.0,0.9808169327599938,20.0,0.9300745273451941,110.0,0.9047074786654831,500.0
2012-07-31 00:00,1.22595,1.23291,1.2248,1.22917,196999,2012-07-31,Tuesday,July,3,2012,1.22382,0,1.223337,-0.004713824632952335,-0.007136530657129791,60.62129646256067,3,5,1.0013033879941673,1.0,1.0028179447767676,4.0,0.9842968049211771,21.0,0.9330936117965588,111.0,0.9071911770803494,501.0
2012-08-01 00:00,1.22916,1.23362,1.2218,1.22382,161316,2012-08-01,Wednesday,August,3,2012,1.21782,0,1.2229445,-0.004455023744946551,-0.006600229274693144,62.38418374004956,4,1,0.9978189882551498,1.0,0.9968347470811415,3.0,0.9809235476449095,21.0,0.9296503918369065,110.0,0.9033594301620937,501.0
2012-08-02 00:00,1.22382,1.23888,1.21339,1.21782,225985,2012-08-02,Thursday,August,3,2012,1.23852,1,1.222562,-0.004680122493717409,-0.006216207918497998,64.02871322226147,2,1,0.9975426352779281,0.0,0.9935548086022908,2.0,0.977099359135083,21.0,0.9256882901609477,110.0,0.8990372434863446,501.0
2012-08-03 00:00,1.21785,1.23919,1.21664,1.23852,218467,2012-08-03,Friday,August,3,2012,1.24271,1,1.2232675,-0.0031518651317150592,-0.005603339361141411,69.74455120693703,0,1,1.008427172134151,1.0,1.009339396606523,2.0,0.9944125914607954,22.0,0.9419987032344177,110.0,0.9144122210338379,502.0
2012-08-06 00:00,1.24268,1.24292,1.23413,1.2388,188609,2012-08-06,Monday,August,3,2012,1.23842,0,1.225162,-0.0006500912754707766,-0.003969651253018693,70.08012507328507,1,1,1.0001130253661215,2.0,1.0074608051553886,3.0,0.9952256537059797,23.0,0.9427764526040524,111.0,0.9146950575174694,503.0
2012-08-07 00:00,1.23882,1.24417,1.23757,1.23842,189795,2012-08-07,Tuesday,August,3,2012,1.23716,0,1.2258505,5.897192189308065e-05,-0.0031639266180363388,71.8637274549099,3,1,0.9998466022396074,1.0,1.0056387619409555,2.0,0.9953871121795108,23.0,0.943076791955563,110.0,0.9144945458193063,502.0
2012-08-08 00:00,1.23842,1.2402,1.23267,1.23716,186973,2012-08-08,Wednesday,August,3,2012,1.22925,0,1.2263815,0.0005133209007748274,-0.002428477114274106,71.21437791679074,4,1,0.9994910283650701,0.0,1.0024437991028599,2.0,0.9948548184979931,23.0,0.9427019253259619,110.0,0.9136475320985566,501.0
2012-08-09 00:00,1.23716,1.23866,1.22668,1.22925,189096,2012-08-09,Thursday,August,3,2012,1.22894,0,1.2263685,0.00023244536114352954,-0.001896292619190579,70.05274467669457,2,1,0.9967929095324785,0.0,0.9941929587603019,2.0,0.9890308824909821,23.0,0.9372731730298461,110.0,0.9078907348459854,501.0
2012-08-10 00:00,1.22926,1.23162,1.22412,1.22894,167884,2012-08-10,Friday,August,3,2012,1.22742,0,1.2264329999999999,-1.4992117042034181e-05,-0.0015200325187608701,72.79562902970777,0,1,0.999873890952286,0.0,0.9954848628691128,1.0,0.9894358410642092,22.0,0.9376685634997566,109.0,0.9077368452759467,501.0
2012-08-13 00:00,1.22745,1.23732,1.226,1.23258,166581,2012-08-13,Monday,August,3,2012,1.23233,0,1.227272,-0.00016130319669360738,-0.0010578712273523548,71.8981101068201,1,1,1.001478761090708,0.0,0.9994405118100659,0.0,0.9930143057286561,22.0,0.9410748981338226,109.0,0.9105147186435056,500.0
2012-08-14 00:00,1.23258,1.23851,1.23159,1.23233,168226,2012-08-14,Tuesday,August,3,2012,1.22881,0,1.228253,-4.728820749821949e-05,-0.0008557546233815277,72.74119448698315,3,1,0.9998985764186117,0.0,1.0002256398268905,0.0,0.993262481134477,22.0,0.9414923828909167,109.0,0.9104133212057184,500.0
2012-08-15 00:00,1.23233,1.23432,1.22635,1.22881,140739,2012-08-15,Wednesday,August,3,2012,1.23568,1,1.2290755,-0.00023821904835652497,-0.0007322475083765273,73.21530805478483,4,1,0.9985697684812729,0.0,0.9987223480187455,0.0,0.9907880361383125,22.0,0.9393988978482039,109.0,0.9078896550081375,500.0
2012-08-16 00:00,1.22882,1.2372,1.2256,1.23568,162877,2012-08-16,Thursday,August,3,2012,1.23308,0,1.2305534999999999,0.00016294019653639857,-0.0005532099673939421,75.2179936435497,2,1,1.0027875949993712,1.0,1.0032573713046047,1.0,0.9965658233764076,23.0,0.9452033271818011,110.0,0.9130414674945586,500.0
2012-08-17 00:00,1.23568,1.23818,1.22894,1.23308,149928,2012-08-17,Friday,August,3,2012,1.23318,1,1.231514,0.0002679744744831236,-0.00038897307901852895,76.94231410470158,0,1,0.9989468397090038,1.0,1.0004738352092015,1.0,0.9947153628781468,23.0,0.9437556011284167,110.0,0.9111926697569094,500.0
2012-08-20 00:00,1.23316,1.23685,1.22948,1.23505,151532,2012-08-20,Monday,August,3,2012,1.24761,1,1.231947,0.0005686466815928437,-7.838308937302882e-05,60.185287305613656,1,1,1.000798175136642,1.0,1.0016707353668726,2.0,0.9965333876271875,23.0,0.9457608289595774,111.0,0.9127149697603905,500.0
2012-08-21 00:00,1.23507,1.24872,1.23457,1.24761,192125,2012-08-21,Tuesday,August,3,2012,1.25334,1,1.2328160000000001,0.0017313421102218562,0.00028356195054594826,68.82017619623434,3,1,1.00505908984718,2.0,1.0093556388678093,3.0,1.0066691159897947,24.0,0.9558276920338667,112.0,0.92203299462269,501.0
2012-08-22 00:00,1.2476,1.25435,1.2431,1.25334,180751,2012-08-22,Wednesday,August,3,2012,1.25595,1,1.2341845,0.0030796494447860034,0.0008427794493939593,70.8075215174607,4,1,1.002291129370839,2.0,1.0099826584751062,4.0,1.0110745689073903,25.0,0.9606729760470548,112.0,0.9262838941517669,502.0
2012-08-23 00:00,1.25334,1.25885,1.25243,1.25595,195142,2012-08-23,Thursday,August,3,2012,1.25107,0,1.2355235,0.004309124998136626,0.0015360485591424929,66.7687009757029,2,1,1.0010401348588644,2.0,1.0087903190827994,4.0,1.0129109620389247,26.0,0.9630661098818748,113.0,0.9282360355796099,502.0
2012-08-24 00:00,1.25595,1.25662,1.24843,1.25107,161311,2012-08-24,Friday,August,3,2012,1.25049,0,1.236886,0.004833994733688618,0.002195637794051718,62.44408659867585,0,1,0.998053465867843,1.0,1.0019750056863506,4.0,1.008869653431134,25.0,0.9596604044670943,113.0,0.9246367707453785,502.0
2012-08-27 00:00,1.25053,1.25351,1.24898,1.25007,114427,2012-08-27,Monday,August,3,2012,1.25705,1,1.239097,0.005294510644782591,0.003287128140450747,71.70741730018511,1,1,0.9996001823168635,0.0,0.9987711807530792,3.0,1.0080976622583457,25.0,0.9592281202802865,113.0,0.923894928519924,502.0
2012-08-28 00:00,1.25007,1.25759,1.2465,1.25705,170338,2012-08-28,Tuesday,August,3,2012,1.25302,0,1.239814,0.005909013496455673,0.0038115052116517324,71.94228126431534,3,1,1.002784070965889,1.0,1.0028352703159804,3.0,1.0135773921295932,26.0,0.9649133095569318,113.0,0.9290698052298518,502.0
2012-08-29 00:00,1.25705,1.25729,1.25183,1.25302,154017,2012-08-29,Wednesday,August,3,2012,1.25092,0,1.2405249999999999,0.006001640932992158,0.004249532355919818,69.28301886792465,4,1,0.9983944670865754,1.0,0.9996713024719331,2.0,1.0103902694438562,25.0,0.9621795893283408,112.0,0.9261204283687254,501.0
2012-08-30 00:00,1.25304,1.25635,1.2488,1.25092,154794,2012-08-30,Thursday,August,3,2012,1.25738,1,1.24115,0.005838296150415312,0.004567285114818917,66.94621695533294,2,1,0.9991613217569111,0.0,0.9987975337465046,1.0,1.0087756731078232,25.0,0.9609716393371696,111.0,0.9245928497157593,501.0
2012-08-31 00:00,1.25091,1.26372,1.24933,1.25738,187626,2012-08-31,Friday,August,3,2012,1.25731,0,1.2421609999999998,0.006159113814773631,0.00488565085480986,68.91158633897243,0,1,1.0025754495076344,1.0,1.0029449113336013,2.0,1.0139062891842632,26.0,0.9662979961639496,112.0,0.92937798338016,502.0
2012-09-03 00:00,1.25729,1.26091,1.25599,1.25859,118889,2012-09-03,Monday,September,3,2012,1.25335,0,1.2450465,0.00650217361559835,0.005440802199622464,70.00434539698328,1,11,1.0004809278330027,1.0,1.0025474114858148,2.0,1.0147333421482911,25.0,0.9675360405041818,112.0,0.9302742387609861,501.0
2012-09-04 00:00,1.2586,1.26275,1.25259,1.25335,167985,2012-09-04,Tuesday,September,3,2012,1.26001,1,1.246343,0.006141285837475197,0.005580898927193011,68.39992702061669,3,11,0.9979139629131268,0.0,0.9989622620455713,1.0,1.0104631259094212,24.0,0.9638551733756554,111.0,0.9264317881878679,500.0
2012-09-05 00:00,1.25336,1.2624,1.25015,1.26001,188880,2012-09-05,Wednesday,September,3,2012,1.26305,1,1.2477145,0.0063198348906554624,0.005728686119885501,70.93959731543629,4,11,1.002649839259,1.0,1.0031527407348433,2.0,1.0157971324113302,24.0,0.9692682255288949,112.0,0.9313761992722401,501.0
2012-09-06 00:00,1.26002,1.26469,1.25611,1.26305,198253,2012-09-06,Thursday,September,3,2012,1.28152,1,1.2492505,0.006630209962056766,0.005908990888319754,65.41533546325871,2,11,1.0012048861303338,2.0,1.0036345548107395,3.0,1.0182414948021083,24.0,0.971868064845518,113.0,0.9336272450000513,502.0
2012-09-07 00:00,1.26305,1.28171,1.26263,1.28152,181063,2012-09-07,Friday,September,3,2012,1.27951,0,1.251886,0.008271213679398981,0.0063814354465356,72.42916268704238,0,11,1.0072585937899132,2.0,1.0144193321639128,3.0,1.0328857967725138,24.0,0.9862872273556758,114.0,0.9472730404697113,502.0
2012-09-10 00:00,1.27951,1.28031,1.27546,1.27613,156949,2012-09-10,Monday,September,3,2012,1.2851,1,1.25623,0.009734491755154728,0.007519384977108011,76.23194845589872,1,11,0.997892596719645,1.0,1.007355471845862,3.0,1.028313064181633,23.0,0.9823609048611411,113.0,0.9432877275785221,501.0
2012-09-11 00:00,1.27613,1.28707,1.27584,1.2851,182966,2012-09-11,Tuesday,September,3,2012,1.29019,1,1.2588259999999998,0.010677724998078508,0.008151052981302111,75.03979163652127,3,11,1.003502223541033,1.0,1.009376654345637,4.0,1.035301712586087,23.0,0.9894895893776049,113.0,0.9498942849929292,502.0
2012-09-12 00:00,1.28511,1.29361,1.28399,1.29019,196105,2012-09-12,Wednesday,September,3,2012,1.29926,1,1.2615830000000001,0.011701081812356628,0.008861058747513015,71.7344753747322,4,11,1.0019764764356636,2.0,1.008592883978868,4.0,1.0390937000999745,23.0,0.9935986552382785,114.0,0.9536252483014886,503.0
2012-09-13 00:00,1.29017,1.30014,1.28742,1.29926,188633,2012-09-13,Thursday,September,3,2012,1.31299,1,1.2641655,0.013093044196051729,0.009707455837220758,72.45949926362289,2,11,1.003502674313078,2.0,1.009965486147819,4.0,1.0457765000113357,24.0,1.0007693675438925,114.0,0.9603145428885481,503.0
2012-09-14 00:00,1.29925,1.3167,1.29839,1.31299,203211,2012-09-14,Friday,September,3,2012,1.31134,0,1.2671480000000002,0.015129675189590186,0.010791899707694643,75.95240580315192,0,11,1.0052560053593644,2.0,1.0156691167711225,4.0,1.0560302157237638,24.0,1.0114245159276156,115.0,0.9704248899900819,504.0
2012-09-17 00:00,1.31134,1.31694,1.30834,1.31079,176468,2012-09-17,Monday,September,3,2012,1.30461,0,1.2729035,0.017202217097585182,0.012974664731705844,79.40366423182815,1,11,0.9991615150660497,1.0,1.008559122112912,4.0,1.0534054717818637,24.0,1.0097553215081465,115.0,0.9687654137643577,504.0
2012-09-18 00:00,1.3108,1.31147,1.3029,1.30461,178398,2012-09-18,Tuesday,September,3,2012,1.30571,1,1.2756095,0.017125030862785273,0.01380473795792173,72.34607411717631,3,11,0.9976370727231016,0.0,1.0007993445681391,3.0,1.0476514750604489,24.0,1.0050784190901743,114.0,0.9641686317567576,504.0
2012-09-19 00:00,1.30461,1.30846,1.2993,1.30571,181031,2012-09-19,Wednesday,September,3,2012,1.29734,0,1.2783915000000001,0.016957149557881745,0.014435220277913734,72.2916590751738,4,11,1.0004214042722732,1.0,0.9992637785151897,3.0,1.047710572939847,25.0,1.0060151184184063,114.0,0.9649420689268131,505.0
2012-09-20 00:00,1.30571,1.30587,1.2921,1.29734,194207,2012-09-20,Thursday,September,3,2012,1.29792,1,1.280406,0.015964682443693423,0.014741112711069673,69.13748039728172,2,11,0.9967845412112715,1.0,0.9931500557304362,2.0,1.04025320894549,25.0,0.9997058537326476,113.0,0.9587185618751575,505.0
2012-09-21 00:00,1.29733,1.30476,1.2955,1.29792,182995,2012-09-21,Friday,September,3,2012,1.29667,0,1.282651,0.015051442597036946,0.014803178688263127,67.04253656358148,0,11,1.0002234843522422,1.0,0.9958918845921886,2.0,1.0402782688798835,25.0,1.0002755936824308,114.0,0.959119270285459,505.0
2012-09-24 00:00,1.29667,1.29795,1.28904,1.29403,141627,2012-09-24,Monday,September,3,2012,1.28982,0,1.2867709999999999,0.012920730911593736,0.014308532507862985,66.37674919268031,1,11,0.9984991994444339,1.0,0.9954674203529135,2.0,1.036660673472009,25.0,0.9974885762455653,113.0,0.9562427972163899,504.0
2012-09-25 00:00,1.29406,1.29706,1.28871,1.28982,164886,2012-09-25,Tuesday,September,3,2012,1.28778,0,1.2883965,0.011541373752340656,0.01375510075675852,64.54259995813274,3,11,0.9983706484509549,0.0,0.9944917515058245,2.0,1.0328824096799125,24.0,0.9944686564962991,112.0,0.9531410380045978,503.0
